"ID","SPECIES","x","y","dbh"
3166,bg,109.1,113.4,10.1
3167,bg,134.1,113.4,10.1
3168,bg,84.1,138.4,10.1
3169,bg,109.1,138.4,10.1
3170,bg,134.1,138.4,10.1
3171,bb,83.5,84.3,11.8
3172,bb,108.5,84.3,11.8
3173,bb,133.5,84.3,11.8
3174,bb,83.5,109.3,11.8
3175,bb,108.5,109.3,11.8
3176,bb,133.5,109.3,11.8
3177,bb,83.5,134.3,11.8
3178,bb,108.5,134.3,11.8
3179,bb,133.5,134.3,11.8
3180,bg,79.4,84.6,3.9
3181,bg,104.4,84.6,3.9
3182,bg,129.4,84.6,3.9
3183,bg,79.4,109.6,3.9
3184,bg,104.4,109.6,3.9
3185,bg,129.4,109.6,3.9
3186,bg,79.4,134.6,3.9
3187,bg,104.4,134.6,3.9
3188,bg,129.4,134.6,3.9
3189,rm,79.2,81.5,5.8
3190,rm,104.2,81.5,5.8
3191,rm,129.2,81.5,5.8
3192,rm,79.2,106.5,5.8
3193,rm,104.2,106.5,5.8
3194,rm,129.2,106.5,5.8
3195,rm,79.2,131.5,5.8
3196,rm,104.2,131.5,5.8
3197,rm,129.2,131.5,5.8
3198,rm,79.8,81.8,7.1
3199,rm,104.8,81.8,7.1
3200,rm,129.8,81.8,7.1
3201,rm,79.8,106.8,7.1
3202,rm,104.8,106.8,7.1
3203,rm,129.8,106.8,7.1
3204,rm,79.8,131.8,7.1
3205,rm,104.8,131.8,7.1
3206,rm,129.8,131.8,7.1
3207,sm,82.0,80.5,12.4
3208,sm,107.0,80.5,12.4
3209,sm,132.0,80.5,12.4
3210,sm,82.0,105.5,12.4
3211,sm,107.0,105.5,12.4
3212,sm,132.0,105.5,12.4
3213,sm,82.0,130.5,12.4
3214,sm,107.0,130.5,12.4
3215,sm,132.0,130.5,12.4
3216,rm,87.2,78.9,3.7
3217,rm,112.2,78.9,3.7
3218,rm,137.2,78.9,3.7
3219,rm,87.2,103.9,3.7
3220,rm,112.2,103.9,3.7
3221,rm,137.2,103.9,3.7
3222,rm,87.2,128.9,3.7
3223,rm,112.2,128.9,3.7
3224,rm,137.2,128.9,3.7
3225,rm,87.0,81.1,3.1
3226,rm,112.0,81.1,3.1
3227,rm,137.0,81.1,3.1
3228,rm,87.0,106.1,3.1
3229,rm,112.0,106.1,3.1
3230,rm,137.0,106.1,3.1
3231,rm,87.0,131.1,3.1
3232,rm,112.0,131.1,3.1
3233,rm,137.0,131.1,3.1
3234,bg,91.1,79.8,5.6
3235,bg,116.1,79.8,5.6
3236,bg,141.1,79.8,5.6
3237,bg,91.1,104.8,5.6
3238,bg,116.1,104.8,5.6
3239,bg,141.1,104.8,5.6
3240,bg,91.1,129.8,5.6
3241,bg,116.1,129.8,5.6
3242,bg,141.1,129.8,5.6
3243,bg,93.4,82.7,10.0
3244,bg,118.4,82.7,10.0
3245,bg,143.4,82.7,10.0
3246,bg,93.4,107.7,10.0
3247,bg,118.4,107.7,10.0
3248,bg,143.4,107.7,10.0
3249,bg,93.4,132.7,10.0
3250,bg,118.4,132.7,10.0
3251,bg,143.4,132.7,10.0
3252,bg,95.1,83.8,10.3
3253,bg,120.1,83.8,10.3
3254,bg,145.1,83.8,10.3
3255,bg,95.1,108.8,10.3
3256,bg,120.1,108.8,10.3
3257,bg,145.1,108.8,10.3
3258,bg,95.1,133.8,10.3
3259,bg,120.1,133.8,10.3
3260,bg,145.1,133.8,10.3
3261,bg,93.4,86.9,3.0
3262,bg,118.4,86.9,3.0
3263,bg,143.4,86.9,3.0
3264,bg,93.4,111.9,3.0
3265,bg,118.4,111.9,3.0
3266,bg,143.4,111.9,3.0
3267,bg,93.4,136.9,3.0
3268,bg,118.4,136.9,3.0
3269,bg,143.4,136.9,3.0
3270,bg,93.6,86.3,5.2
3271,bg,118.6,86.3,5.2
3272,bg,143.6,86.3,5.2
3273,bg,93.6,111.3,5.2
3274,bg,118.6,111.3,5.2
3275,bg,143.6,111.3,5.2
3276,bg,93.6,136.3,5.2
3277,bg,118.6,136.3,5.2
3278,bg,143.6,136.3,5.2
3279,bg,93.3,86.3,13.0
3280,bg,118.3,86.3,13.0
3281,bg,143.3,86.3,13.0
3282,bg,93.3,111.3,13.0
3283,bg,118.3,111.3,13.0
3284,bg,143.3,111.3,13.0
3285,bg,93.3,136.3,13.0
3286,bg,118.3,136.3,13.0
3287,bg,143.3,136.3,13.0
3288,dw,90.8,94.0,5.3
3289,dw,115.8,94.0,5.3
3290,dw,140.8,94.0,5.3
3291,dw,90.8,119.0,5.3
3292,dw,115.8,119.0,5.3
3293,dw,140.8,119.0,5.3
3294,dw,90.8,144.0,5.3
3295,dw,115.8,144.0,5.3
3296,dw,140.8,144.0,5.3
3297,rm,92.3,93.9,2.9
3298,rm,117.3,93.9,2.9
3299,rm,142.3,93.9,2.9
3300,rm,92.3,118.9,2.9
3301,rm,117.3,118.9,2.9
3302,rm,142.3,118.9,2.9
3303,rm,92.3,143.9,2.9
3304,rm,117.3,143.9,2.9
3305,rm,142.3,143.9,2.9
3306,bg,90.5,98.7,18.2
3307,bg,115.5,98.7,18.2
3308,bg,140.5,98.7,18.2
3309,bg,90.5,123.7,18.2
3310,bg,115.5,123.7,18.2
3311,bg,140.5,123.7,18.2
3312,bg,90.5,148.7,18.2
3313,bg,115.5,148.7,18.2
3314,bg,140.5,148.7,18.2
3315,bg,93.0,100.0,5.1
3316,bg,118.0,100.0,5.1
3317,bg,143.0,100.0,5.1
3318,bg,93.0,125.0,5.1
3319,bg,118.0,125.0,5.1
3320,bg,143.0,125.0,5.1
3321,bg,93.0,150.0,5.1
3322,bg,118.0,150.0,5.1
3323,bg,143.0,150.0,5.1
3324,ws,93.3,100.0,6.0
3325,ws,118.3,100.0,6.0
3326,ws,143.3,100.0,6.0
3327,ws,93.3,125.0,6.0
3328,ws,118.3,125.0,6.0
3329,ws,143.3,125.0,6.0
3330,ws,93.3,150.0,6.0
3331,ws,118.3,150.0,6.0
3332,ws,143.3,150.0,6.0
3333,ws,97.5,99.1,4.0
3334,ws,122.5,99.1,4.0
3335,ws,147.5,99.1,4.0
3336,ws,97.5,124.1,4.0
3337,ws,122.5,124.1,4.0
3338,ws,147.5,124.1,4.0
3339,ws,97.5,149.1,4.0
3340,ws,122.5,149.1,4.0
3341,ws,147.5,149.1,4.0
3342,rm,94.2,98.6,5.8
3343,rm,119.2,98.6,5.8
3344,rm,144.2,98.6,5.8
3345,rm,94.2,123.6,5.8
3346,rm,119.2,123.6,5.8
3347,rm,144.2,123.6,5.8
3348,rm,94.2,148.6,5.8
3349,rm,119.2,148.6,5.8
3350,rm,144.2,148.6,5.8
3351,ws,96.2,94.3,4.3
3352,ws,121.2,94.3,4.3
3353,ws,146.2,94.3,4.3
3354,ws,96.2,119.3,4.3
3355,ws,121.2,119.3,4.3
3356,ws,146.2,119.3,4.3
3357,ws,96.2,144.3,4.3
3358,ws,121.2,144.3,4.3
3359,ws,146.2,144.3,4.3
3360,sm,98.4,93.0,4.8
3361,sm,123.4,93.0,4.8
3362,sm,148.4,93.0,4.8
3363,sm,98.4,118.0,4.8
3364,sm,123.4,118.0,4.8
3365,sm,148.4,118.0,4.8
3366,sm,98.4,143.0,4.8
3367,sm,123.4,143.0,4.8
3368,sm,148.4,143.0,4.8
3369,rm,96.0,90.5,4.6
3370,rm,121.0,90.5,4.6
3371,rm,146.0,90.5,4.6
3372,rm,96.0,115.5,4.6
3373,rm,121.0,115.5,4.6
3374,rm,146.0,115.5,4.6
3375,rm,96.0,140.5,4.6
3376,rm,121.0,140.5,4.6
3377,rm,146.0,140.5,4.6
3378,rm,95.1,92.0,4.9
3379,rm,120.1,92.0,4.9
3380,rm,145.1,92.0,4.9
3381,rm,95.1,117.0,4.9
3382,rm,120.1,117.0,4.9
3383,rm,145.1,117.0,4.9
3384,rm,95.1,142.0,4.9
3385,rm,120.1,142.0,4.9
3386,rm,145.1,142.0,4.9
3387,sm,98.0,88.5,5.9
3388,sm,123.0,88.5,5.9
3389,sm,148.0,88.5,5.9
3390,sm,98.0,113.5,5.9
3391,sm,123.0,113.5,5.9
3392,sm,148.0,113.5,5.9
3393,sm,98.0,138.5,5.9
3394,sm,123.0,138.5,5.9
3395,sm,148.0,138.5,5.9
3396,rm,99.2,85.0,3.3
3397,rm,124.2,85.0,3.3
3398,rm,149.2,85.0,3.3
3399,rm,99.2,110.0,3.3
3400,rm,124.2,110.0,3.3
3401,rm,149.2,110.0,3.3
3402,rm,99.2,135.0,3.3
3403,rm,124.2,135.0,3.3
3404,rm,149.2,135.0,3.3
3405,rm,99.2,85.0,6.3
3406,rm,124.2,85.0,6.3
3407,rm,149.2,85.0,6.3
3408,rm,99.2,110.0,6.3
3409,rm,124.2,110.0,6.3
3410,rm,149.2,110.0,6.3
3411,rm,99.2,135.0,6.3
3412,rm,124.2,135.0,6.3
3413,rm,149.2,135.0,6.3
3414,bg,99.7,83.2,2.4
3415,bg,124.7,83.2,2.4
3416,bg,149.7,83.2,2.4
3417,bg,99.7,108.2,2.4
3418,bg,124.7,108.2,2.4
3419,bg,149.7,108.2,2.4
3420,bg,99.7,133.2,2.4
3421,bg,124.7,133.2,2.4
3422,bg,149.7,133.2,2.4
3423,bg,99.7,82.9,7.6
3424,bg,124.7,82.9,7.6
3425,bg,149.7,82.9,7.6
3426,bg,99.7,107.9,7.6
3427,bg,124.7,107.9,7.6
3428,bg,149.7,107.9,7.6
3429,bg,99.7,132.9,7.6
3430,bg,124.7,132.9,7.6
3431,bg,149.7,132.9,7.6
3432,bg,98.4,80.5,9.0
3433,bg,123.4,80.5,9.0
3434,bg,148.4,80.5,9.0
3435,bg,98.4,105.5,9.0
3436,bg,123.4,105.5,9.0
3437,bg,148.4,105.5,9.0
3438,bg,98.4,130.5,9.0
3439,bg,123.4,130.5,9.0
3440,bg,148.4,130.5,9.0
3441,bg,97.2,79.7,8.5
3442,bg,122.2,79.7,8.5
3443,bg,147.2,79.7,8.5
3444,bg,97.2,104.7,8.5
3445,bg,122.2,104.7,8.5
3446,bg,147.2,104.7,8.5
3447,bg,97.2,129.7,8.5
3448,bg,122.2,129.7,8.5
3449,bg,147.2,129.7,8.5
3450,RM,151.2,99.8,5.7
3451,RM,176.2,99.8,5.7
3452,RM,201.2,99.8,5.7
3453,RM,151.2,124.8,5.7
3454,RM,176.2,124.8,5.7
3455,RM,201.2,124.8,5.7
3456,RM,151.2,149.8,5.7
3457,RM,176.2,149.8,5.7
3458,RM,201.2,149.8,5.7
3459,RM,151.2,99.8,4.3
3460,RM,176.2,99.8,4.3
3461,RM,201.2,99.8,4.3
3462,RM,151.2,124.8,4.3
3463,RM,176.2,124.8,4.3
3464,RM,201.2,124.8,4.3
3465,RM,151.2,149.8,4.3
3466,RM,176.2,149.8,4.3
3467,RM,201.2,149.8,4.3
3468,RM,150.6,98.0,3.4
3469,RM,175.6,98.0,3.4
3470,RM,200.6,98.0,3.4
3471,RM,150.6,123.0,3.4
3472,RM,175.6,123.0,3.4
3473,RM,200.6,123.0,3.4
3474,RM,150.6,148.0,3.4
3475,RM,175.6,148.0,3.4
3476,RM,200.6,148.0,3.4
3477,BB,150.3,95.7,5.8
3478,BB,175.3,95.7,5.8
3479,BB,200.3,95.7,5.8
3480,BB,150.3,120.7,5.8
3481,BB,175.3,120.7,5.8
3482,BB,200.3,120.7,5.8
3483,BB,150.3,145.7,5.8
3484,BB,175.3,145.7,5.8
3485,BB,200.3,145.7,5.8
3486,RM,152.7,85.6,14.0
3487,RM,177.7,85.6,14.0
3488,RM,202.7,85.6,14.0
3489,RM,152.7,110.6,14.0
3490,RM,177.7,110.6,14.0
3491,RM,202.7,110.6,14.0
3492,RM,152.7,135.6,14.0
3493,RM,177.7,135.6,14.0
3494,RM,202.7,135.6,14.0
3495,SM,160.0,97.8,16.3
3496,SM,185.0,97.8,16.3
3497,SM,210.0,97.8,16.3
3498,SM,160.0,122.8,16.3
3499,SM,185.0,122.8,16.3
3500,SM,210.0,122.8,16.3
3501,SM,160.0,147.8,16.3
3502,SM,185.0,147.8,16.3
3503,SM,210.0,147.8,16.3
3504,SM,162.5,96.2,2.9
3505,SM,187.5,96.2,2.9
3506,SM,212.5,96.2,2.9
3507,SM,162.5,121.2,2.9
3508,SM,187.5,121.2,2.9
3509,SM,212.5,121.2,2.9
3510,SM,162.5,146.2,2.9
3511,SM,187.5,146.2,2.9
3512,SM,212.5,146.2,2.9
3513,SM,163.1,98.1,14.9
3514,SM,188.1,98.1,14.9
3515,SM,213.1,98.1,14.9
3516,SM,163.1,123.1,14.9
3517,SM,188.1,123.1,14.9
3518,SM,213.1,123.1,14.9
3519,SM,163.1,148.1,14.9
3520,SM,188.1,148.1,14.9
3521,SM,213.1,148.1,14.9
3522,SM,174.3,96.0,1.9
3523,SM,199.3,96.0,1.9
3524,SM,224.3,96.0,1.9
3525,SM,174.3,121.0,1.9
3526,SM,199.3,121.0,1.9
3527,SM,224.3,121.0,1.9
3528,SM,174.3,146.0,1.9
3529,SM,199.3,146.0,1.9
3530,SM,224.3,146.0,1.9
3531,BB,174.6,94.2,15.7
3532,BB,199.6,94.2,15.7
3533,BB,224.6,94.2,15.7
3534,BB,174.6,119.2,15.7
3535,BB,199.6,119.2,15.7
3536,BB,224.6,119.2,15.7
3537,BB,174.6,144.2,15.7
3538,BB,199.6,144.2,15.7
3539,BB,224.6,144.2,15.7
3540,SM,173.4,94.2,2.6
3541,SM,198.4,94.2,2.6
3542,SM,223.4,94.2,2.6
3543,SM,173.4,119.2,2.6
3544,SM,198.4,119.2,2.6
3545,SM,223.4,119.2,2.6
3546,SM,173.4,144.2,2.6
3547,SM,198.4,144.2,2.6
3548,SM,223.4,144.2,2.6
3549,RM,174.6,92.3,5.5
3550,RM,199.6,92.3,5.5
3551,RM,224.6,92.3,5.5
3552,RM,174.6,117.3,5.5
3553,RM,199.6,117.3,5.5
3554,RM,224.6,117.3,5.5
3555,RM,174.6,142.3,5.5
3556,RM,199.6,142.3,5.5
3557,RM,224.6,142.3,5.5
3558,SM,166.7,90.7,14.0
3559,SM,191.7,90.7,14.0
3560,SM,216.7,90.7,14.0
3561,SM,166.7,115.7,14.0
3562,SM,191.7,115.7,14.0
3563,SM,216.7,115.7,14.0
3564,SM,166.7,140.7,14.0
3565,SM,191.7,140.7,14.0
3566,SM,216.7,140.7,14.0
3567,RM,169.2,87.9,1.9
3568,RM,194.2,87.9,1.9
3569,RM,219.2,87.9,1.9
3570,RM,169.2,112.9,1.9
3571,RM,194.2,112.9,1.9
3572,RM,219.2,112.9,1.9
3573,RM,169.2,137.9,1.9
3574,RM,194.2,137.9,1.9
3575,RM,219.2,137.9,1.9
3576,SM,163.4,87.8,12.3
3577,SM,188.4,87.8,12.3
3578,SM,213.4,87.8,12.3
3579,SM,163.4,112.8,12.3
3580,SM,188.4,112.8,12.3
3581,SM,213.4,112.8,12.3
3582,SM,163.4,137.8,12.3
3583,SM,188.4,137.8,12.3
3584,SM,213.4,137.8,12.3
3585,SM,162.5,91.9,2.1
3586,SM,187.5,91.9,2.1
3587,SM,212.5,91.9,2.1
3588,SM,162.5,116.9,2.1
3589,SM,187.5,116.9,2.1
3590,SM,212.5,116.9,2.1
3591,SM,162.5,141.9,2.1
3592,SM,187.5,141.9,2.1
3593,SM,212.5,141.9,2.1
3594,SM,156.4,87.8,5.6
3595,SM,181.4,87.8,5.6
3596,SM,206.4,87.8,5.6
3597,SM,156.4,112.8,5.6
3598,SM,181.4,112.8,5.6
3599,SM,206.4,112.8,5.6
3600,SM,156.4,137.8,5.6
3601,SM,181.4,137.8,5.6
3602,SM,206.4,137.8,5.6
3603,SM,156.0,91.3,21.6
3604,SM,181.0,91.3,21.6
3605,SM,206.0,91.3,21.6
3606,SM,156.0,116.3,21.6
3607,SM,181.0,116.3,21.6
3608,SM,206.0,116.3,21.6
3609,SM,156.0,141.3,21.6
3610,SM,181.0,141.3,21.6
3611,SM,206.0,141.3,21.6
3612,BB,155.4,83.4,16.8
3613,BB,180.4,83.4,16.8
3614,BB,205.4,83.4,16.8
3615,BB,155.4,108.4,16.8
3616,BB,180.4,108.4,16.8
3617,BB,205.4,108.4,16.8
3618,BB,155.4,133.4,16.8
3619,BB,180.4,133.4,16.8
3620,BB,205.4,133.4,16.8
3621,SM,154.8,87.2,20.4
3622,SM,179.8,87.2,20.4
3623,SM,204.8,87.2,20.4
3624,SM,154.8,112.2,20.4
3625,SM,179.8,112.2,20.4
3626,SM,204.8,112.2,20.4
3627,SM,154.8,137.2,20.4
3628,SM,179.8,137.2,20.4
3629,SM,204.8,137.2,20.4
3630,SM,156.7,79.8,16.7
3631,SM,181.7,79.8,16.7
3632,SM,206.7,79.8,16.7
3633,SM,156.7,104.8,16.7
3634,SM,181.7,104.8,16.7
3635,SM,206.7,104.8,16.7
3636,SM,156.7,129.8,16.7
3637,SM,181.7,129.8,16.7
3638,SM,206.7,129.8,16.7
3639,SM,160.3,86.4,23.4
3640,SM,185.3,86.4,23.4
3641,SM,210.3,86.4,23.4
3642,SM,160.3,111.4,23.4
3643,SM,185.3,111.4,23.4
3644,SM,210.3,111.4,23.4
3645,SM,160.3,136.4,23.4
3646,SM,185.3,136.4,23.4
3647,SM,210.3,136.4,23.4
3648,SM,161.5,81.7,4.0
3649,SM,186.5,81.7,4.0
3650,SM,211.5,81.7,4.0
3651,SM,161.5,106.7,4.0
3652,SM,186.5,106.7,4.0
3653,SM,211.5,106.7,4.0
3654,SM,161.5,131.7,4.0
3655,SM,186.5,131.7,4.0
3656,SM,211.5,131.7,4.0
3657,BA,160.3,79.8,7.5
3658,BA,185.3,79.8,7.5
3659,BA,210.3,79.8,7.5
3660,BA,160.3,104.8,7.5
3661,BA,185.3,104.8,7.5
3662,BA,210.3,104.8,7.5
3663,BA,160.3,129.8,7.5
3664,BA,185.3,129.8,7.5
3665,BA,210.3,129.8,7.5
3666,SM,157.7,80.2,6.9
3667,SM,182.7,80.2,6.9
3668,SM,207.7,80.2,6.9
3669,SM,157.7,105.2,6.9
3670,SM,182.7,105.2,6.9
3671,SM,207.7,105.2,6.9
3672,SM,157.7,130.2,6.9
3673,SM,182.7,130.2,6.9
3674,SM,207.7,130.2,6.9
3675,SM,157.7,80.0,2.9
3676,SM,182.7,80.0,2.9
3677,SM,207.7,80.0,2.9
3678,SM,157.7,105.0,2.9
3679,SM,182.7,105.0,2.9
3680,SM,207.7,105.0,2.9
3681,SM,157.7,130.0,2.9
3682,SM,182.7,130.0,2.9
3683,SM,207.7,130.0,2.9
3684,SM,159.4,77.7,2.8
3685,SM,184.4,77.7,2.8
3686,SM,209.4,77.7,2.8
3687,SM,159.4,102.7,2.8
3688,SM,184.4,102.7,2.8
3689,SM,209.4,102.7,2.8
3690,SM,159.4,127.7,2.8
3691,SM,184.4,127.7,2.8
3692,SM,209.4,127.7,2.8
3693,BG,164.3,78.3,7.0
3694,BG,189.3,78.3,7.0
3695,BG,214.3,78.3,7.0
3696,BG,164.3,103.3,7.0
3697,BG,189.3,103.3,7.0
3698,BG,214.3,103.3,7.0
3699,BG,164.3,128.3,7.0
3700,BG,189.3,128.3,7.0
3701,BG,214.3,128.3,7.0
3702,RM,174.3,78.2,2.7
3703,RM,199.3,78.2,2.7
3704,RM,224.3,78.2,2.7
3705,RM,174.3,103.2,2.7
3706,RM,199.3,103.2,2.7
3707,RM,224.3,103.2,2.7
3708,RM,174.3,128.2,2.7
3709,RM,199.3,128.2,2.7
3710,RM,224.3,128.2,2.7
3711,SM,163.1,76.5,2.4
3712,SM,188.1,76.5,2.4
3713,SM,213.1,76.5,2.4
3714,SM,163.1,101.5,2.4
3715,SM,188.1,101.5,2.4
3716,SM,213.1,101.5,2.4
3717,SM,163.1,126.5,2.4
3718,SM,188.1,126.5,2.4
3719,SM,213.1,126.5,2.4
3720,PH,168.9,77.4,2.0
3721,PH,193.9,77.4,2.0
3722,PH,218.9,77.4,2.0
3723,PH,168.9,102.4,2.0
3724,PH,193.9,102.4,2.0
3725,PH,218.9,102.4,2.0
3726,PH,168.9,127.4,2.0
3727,PH,193.9,127.4,2.0
3728,PH,218.9,127.4,2.0
3729,SM,169.9,77.9,5.0
3730,SM,194.9,77.9,5.0
3731,SM,219.9,77.9,5.0
3732,SM,169.9,102.9,5.0
3733,SM,194.9,102.9,5.0
3734,SM,219.9,102.9,5.0
3735,SM,169.9,127.9,5.0
3736,SM,194.9,127.9,5.0
3737,SM,219.9,127.9,5.0
3738,SM,171.6,78.8,3.2
3739,SM,196.6,78.8,3.2
3740,SM,221.6,78.8,3.2
3741,SM,171.6,103.8,3.2
3742,SM,196.6,103.8,3.2
3743,SM,221.6,103.8,3.2
3744,SM,171.6,128.8,3.2
3745,SM,196.6,128.8,3.2
3746,SM,221.6,128.8,3.2
3747,BG,169.8,81.1,5.2
3748,BG,194.8,81.1,5.2
3749,BG,219.8,81.1,5.2
3750,BG,169.8,106.1,5.2
3751,BG,194.8,106.1,5.2
3752,BG,219.8,106.1,5.2
3753,BG,169.8,131.1,5.2
3754,BG,194.8,131.1,5.2
3755,BG,219.8,131.1,5.2
3756,RM,170.7,81.4,5.1
3757,RM,195.7,81.4,5.1
3758,RM,220.7,81.4,5.1
3759,RM,170.7,106.4,5.1
3760,RM,195.7,106.4,5.1
3761,RM,220.7,106.4,5.1
3762,RM,170.7,131.4,5.1
3763,RM,195.7,131.4,5.1
3764,RM,220.7,131.4,5.1
3765,BG,174.9,81.1,6.1
3766,BG,199.9,81.1,6.1
3767,BG,224.9,81.1,6.1
3768,BG,174.9,106.1,6.1
3769,BG,199.9,106.1,6.1
3770,BG,224.9,106.1,6.1
3771,BG,174.9,131.1,6.1
3772,BG,199.9,131.1,6.1
3773,BG,224.9,131.1,6.1
3774,BE,150.6,81.1,15.1
3775,BE,175.6,81.1,15.1
3776,BE,200.6,81.1,15.1
3777,BE,150.6,106.1,15.1
3778,BE,175.6,106.1,15.1
3779,BE,200.6,106.1,15.1
3780,BE,150.6,131.1,15.1
3781,BE,175.6,131.1,15.1
3782,BE,200.6,131.1,15.1
3783,BE,150.6,80.9,10.4
3784,BE,175.6,80.9,10.4
3785,BE,200.6,80.9,10.4
3786,BE,150.6,105.9,10.4
3787,BE,175.6,105.9,10.4
3788,BE,200.6,105.9,10.4
3789,BE,150.6,130.9,10.4
3790,BE,175.6,130.9,10.4
3791,BE,200.6,130.9,10.4
3792,BE,150.9,80.5,8.6
3793,BE,175.9,80.5,8.6
3794,BE,200.9,80.5,8.6
3795,BE,150.9,105.5,8.6
3796,BE,175.9,105.5,8.6
3797,BE,200.9,105.5,8.6
3798,BE,150.9,130.5,8.6
3799,BE,175.9,130.5,8.6
3800,BE,200.9,130.5,8.6
3801,SM,155.3,75.0,28.3
3802,SM,180.3,75.0,28.3
3803,SM,205.3,75.0,28.3
3804,SM,155.3,100.0,28.3
3805,SM,180.3,100.0,28.3
3806,SM,205.3,100.0,28.3
3807,SM,155.3,125.0,28.3
3808,SM,180.3,125.0,28.3
3809,SM,205.3,125.0,28.3
3810,RM,245.4,80.8,3.6
3811,RM,270.4,80.8,3.6
3812,RM,295.4,80.8,3.6
3813,RM,245.4,105.8,3.6
3814,RM,270.4,105.8,3.6
3815,RM,295.4,105.8,3.6
3816,RM,245.4,130.8,3.6
3817,RM,270.4,130.8,3.6
3818,RM,295.4,130.8,3.6
3819,RM,242.8,82.7,5.4
3820,RM,267.8,82.7,5.4
3821,RM,292.8,82.7,5.4
3822,RM,242.8,107.7,5.4
3823,RM,267.8,107.7,5.4
3824,RM,292.8,107.7,5.4
3825,RM,242.8,132.7,5.4
3826,RM,267.8,132.7,5.4
3827,RM,292.8,132.7,5.4
3828,BM,242.9,83.2,4.6
3829,BM,267.9,83.2,4.6
3830,BM,292.9,83.2,4.6
3831,BM,242.9,108.2,4.6
3832,BM,267.9,108.2,4.6
3833,BM,292.9,108.2,4.6
3834,BM,242.9,133.2,4.6
3835,BM,267.9,133.2,4.6
3836,BM,292.9,133.2,4.6
3837,RM,241.7,83.7,6.8
3838,RM,266.7,83.7,6.8
3839,RM,291.7,83.7,6.8
3840,RM,241.7,108.7,6.8
3841,RM,266.7,108.7,6.8
3842,RM,291.7,108.7,6.8
3843,RM,241.7,133.7,6.8
3844,RM,266.7,133.7,6.8
3845,RM,291.7,133.7,6.8
3846,BM,242.6,83.8,3.2
3847,BM,267.6,83.8,3.2
3848,BM,292.6,83.8,3.2
3849,BM,242.6,108.8,3.2
3850,BM,267.6,108.8,3.2
3851,BM,292.6,108.8,3.2
3852,BM,242.6,133.8,3.2
3853,BM,267.6,133.8,3.2
3854,BM,292.6,133.8,3.2
3855,BM,239.1,84.3,3.7
3856,BM,264.1,84.3,3.7
3857,BM,289.1,84.3,3.7
3858,BM,239.1,109.3,3.7
3859,BM,264.1,109.3,3.7
3860,BM,289.1,109.3,3.7
3861,BM,239.1,134.3,3.7
3862,BM,264.1,134.3,3.7
3863,BM,289.1,134.3,3.7
3864,RM,238.3,84.3,2.5
3865,RM,263.3,84.3,2.5
3866,RM,288.3,84.3,2.5
3867,RM,238.3,109.3,2.5
3868,RM,263.3,109.3,2.5
3869,RM,288.3,109.3,2.5
3870,RM,238.3,134.3,2.5
3871,RM,263.3,134.3,2.5
3872,RM,288.3,134.3,2.5
3873,RM,234.7,80.9,6.5
3874,RM,259.7,80.9,6.5
3875,RM,284.7,80.9,6.5
3876,RM,234.7,105.9,6.5
3877,RM,259.7,105.9,6.5
3878,RM,284.7,105.9,6.5
3879,RM,234.7,130.9,6.5
3880,RM,259.7,130.9,6.5
3881,RM,284.7,130.9,6.5
3882,RM,232.6,89.3,3.6
3883,RM,257.6,89.3,3.6
3884,RM,282.6,89.3,3.6
3885,RM,232.6,114.3,3.6
3886,RM,257.6,114.3,3.6
3887,RM,282.6,114.3,3.6
3888,RM,232.6,139.3,3.6
3889,RM,257.6,139.3,3.6
3890,RM,282.6,139.3,3.6
3891,RM,233.5,89.9,11.2
3892,RM,258.5,89.9,11.2
3893,RM,283.5,89.9,11.2
3894,RM,233.5,114.9,11.2
3895,RM,258.5,114.9,11.2
3896,RM,283.5,114.9,11.2
3897,RM,233.5,139.9,11.2
3898,RM,258.5,139.9,11.2
3899,RM,283.5,139.9,11.2
3900,RM,235.9,89.9,4.2
3901,RM,260.9,89.9,4.2
3902,RM,285.9,89.9,4.2
3903,RM,235.9,114.9,4.2
3904,RM,260.9,114.9,4.2
3905,RM,285.9,114.9,4.2
3906,RM,235.9,139.9,4.2
3907,RM,260.9,139.9,4.2
3908,RM,285.9,139.9,4.2
3909,RM,236.4,90.1,6.8
3910,RM,261.4,90.1,6.8
3911,RM,286.4,90.1,6.8
3912,RM,236.4,115.1,6.8
3913,RM,261.4,115.1,6.8
3914,RM,286.4,115.1,6.8
3915,RM,236.4,140.1,6.8
3916,RM,261.4,140.1,6.8
3917,RM,286.4,140.1,6.8
3918,BB,239.1,90.1,7.9
3919,BB,264.1,90.1,7.9
3920,BB,289.1,90.1,7.9
3921,BB,239.1,115.1,7.9
3922,BB,264.1,115.1,7.9
3923,BB,289.1,115.1,7.9
3924,BB,239.1,140.1,7.9
3925,BB,264.1,140.1,7.9
3926,BB,289.1,140.1,7.9
3927,RM,244.1,88.8,9.7
3928,RM,269.1,88.8,9.7
3929,RM,294.1,88.8,9.7
3930,RM,244.1,113.8,9.7
3931,RM,269.1,113.8,9.7
3932,RM,294.1,113.8,9.7
3933,RM,244.1,138.8,9.7
3934,RM,269.1,138.8,9.7
3935,RM,294.1,138.8,9.7
3936,RM,243.8,88.7,4.3
3937,RM,268.8,88.7,4.3
3938,RM,293.8,88.7,4.3
3939,RM,243.8,113.7,4.3
3940,RM,268.8,113.7,4.3
3941,RM,293.8,113.7,4.3
